mse_2d,ssim_2d,psnr_2d
0.0006787691,0.998267735360407,37.70338087894434
0.0006068374,0.9985641120615405,38.189875554951016
0.00061605306,0.9988453169452406,38.124419260013894
0.00060814526,0.9986993563322386,38.18052761407066
0.00056680763,0.9992358003865357,38.486242970828066
0.0005946408,0.9987842141718737,38.278053517442245
0.0006243271,0.9989148191765547,38.06647610852247
0.0005952161,0.9989680152605173,38.273853777941724
0.0006253636,0.9987338211088806,38.05927359669663
0.000625408,0.9987305790835551,38.0589671068317
0.00060469104,0.9983903465825353,38.2052663162764
0.00065078674,0.9980338428083909,37.88621450863963
0.00069783797,0.9983891174508046,37.58305461467496
0.0006927022,0.9985094904235629,37.61513664837421
0.0006472275,0.998327550582597,37.91002959949565
0.0006786428,0.9982163033242673,37.70418852115598
0.0006749979,0.9981552099249553,37.72757701125405
0.00069258036,0.9983209597020681,37.6158987312816
0.0007068536,0.9982143541001047,37.527306593297226
0.00072492455,0.9981632099857753,37.417670198505995
0.0007422865,0.9978445208339094,37.31488426637143
0.00076167873,0.9975728212059621,37.202882929514324
0.00078440056,0.9973424922589079,37.07522161726129
0.0007524745,0.9978842712660602,37.25568202138084
0.00076867844,0.9981409093218586,37.16315107445663
0.00076463603,0.9978361330790403,37.186050837472784
0.0007689418,0.9979355740505812,37.161664184436226
0.00077529205,0.9978331550500495,37.125945689907134
0.00080191385,0.9980374927551493,36.97932342357778
0.0008018669,0.9981871230534193,36.9795760706286
0.00081654877,0.9978928013398921,36.900779183057175
0.00083206984,0.9976946490746208,36.819000231935085
0.00085833686,0.9978136867984538,36.68402043871812
0.0008061752,0.9981109836266314,36.95630769142354
0.00079537876,0.9980085392703724,37.014859680889884
0.0008400641,0.9978705707077538,36.777474996992055
0.0008966737,0.997540614150191,36.494257653022466
0.000871787,0.9971992399305026,36.61649740807019
0.00087967986,0.9970854632961981,36.57735368221277
0.00091108243,0.9969256745896192,36.42502407758783
0.00089002075,0.9973203792848849,36.5266006172824
0.0008875193,0.9969194535004466,36.5388229360852
0.0008585991,0.9972719849708017,36.682695077140046
0.00088593224,0.997332759946508,36.54659701009159
0.0008936876,0.9977897756169575,36.50874137001785
0.0009160116,0.9976910666887372,36.40159002818551
0.0009266485,0.9978197915154269,36.351449942985
0.0009576327,0.9974476053462551,36.208609098908084
0.00095185643,0.9977124315005866,36.2348843921934
0.0010107169,0.997343467281499,35.97430588067928
0.00094029633,0.9980056208779633,36.28795269813047
0.0009976573,0.9978237182155673,36.030786992679886
0.0009787149,0.9977031898272287,36.11403626680265
0.00094965723,0.9979043769199398,36.24493228965718
0.0009969246,0.9977302440154142,36.03397614397713
0.001042954,0.9974800772667148,35.83794688307014
0.0010728007,0.9974667693136036,35.71540892166734
0.001072508,0.9972788672467322,35.716593463577745
0.0011361007,0.9971576827896116,35.4664314657163
0.0010374271,0.9974458642175169,35.86102474154835
0.0010752827,0.9974368758682663,35.70537344946836
0.0011197733,0.9972440636688233,35.52929916382125
0.0011196668,0.9974774422392185,35.5297133393144
0.0011669509,0.9972165632036075,35.35007300267127
0.0011817651,0.9968477847175979,35.29529001019257
0.0011965883,0.9968953785355209,35.24115313148319
0.0012204,0.9955558811750899,35.15557619108893
0.0011997438,0.9964476415649134,35.22971360436244
0.001226925,0.9944435072134611,35.13241963926702
0.0012850594,0.9943076592134924,34.93136642962814
0.0013477582,0.9934193143873212,34.72447955816828
0.0013798607,0.9919734432848549,34.62224862119454
0.0013835515,0.9929507772973915,34.61064756563145
0.0013723014,0.9924856859339042,34.64610512959986
0.0014262317,0.9926756382622738,34.47869953702433
0.0014334427,0.993118884664959,34.4567958660692
0.0014831307,0.9925182717716874,34.30880474973499
0.0014594295,0.9909849875339413,34.37876934491503
0.001531032,0.9912742281875321,34.17075798699127
0.0015560957,0.9922365172262598,34.10023632577294
0.0015062372,0.9922800999199687,34.241666902295684
0.0015732046,0.9920334222210233,34.05274696372858
0.0015545445,0.9929887803241769,34.10456860143127
0.0016231682,0.992421855718984,33.91696367005491
0.0016541848,0.9906373024575199,33.834760189052346
0.0015733476,0.9918194102096743,34.05235349701009
0.001708229,0.9901356823952757,33.69513955943466
0.001656128,0.9909593400246552,33.82966168873169
0.0017309544,0.9899107742406784,33.63774311959419
