mse_2d,ssim_2d,psnr_2d
0.0021687213,0.8637657468268398,32.658561843958275
0.002428263,0.8850913378983475,32.16764170280731
0.00212861,0.9037185847076298,32.739638767619475
0.0020553092,0.9401259442768811,32.891846190473935
0.0018037958,0.916608526699763,33.45872611706826
0.0020871426,0.9264274774416177,32.825079030100994
0.0018830495,0.9565503267386384,33.27198267071765
0.0011449578,0.9265171848896983,35.43270515530925
0.0018279772,0.9297416546709342,33.40089065120506
0.0015825327,0.9042347150583233,34.02707222490833
0.0027508668,0.9092829492393079,31.62590429952454
0.0018141909,0.9257983109768363,33.43376997272862
0.0021106976,0.9064357065784274,32.7763409289448
0.0016531924,0.929112294448469,33.83736535290424
0.002529587,0.8835757646373456,31.990103306791912
0.0015896945,0.8864945647442743,34.00746308618523
0.0028065909,0.8912437153887413,31.53880940594789
0.002425092,0.8818388274771167,32.173317977940904
0.001711153,0.9264787327210385,33.67493607887889
0.0017369877,0.8989272941165058,33.62263192672668
0.0023271323,0.9164368792003165,32.35238882328095
0.0024562308,0.8771064140781913,32.11790750959008
0.0026747575,0.8257300707211712,31.747756800486172
0.0026497599,0.862267206704796,31.788534448664066
0.0022098655,0.8627528429216299,32.57694235040105
0.0022531685,0.8702924669752184,32.492663850177806
0.0015839292,0.9341541749829095,34.004920048657304
0.0029312465,0.8510349843219892,31.350075846352706
0.0018701138,0.9404317034785342,33.301919275362394
0.001859651,0.8933023009114257,33.326285219624296
0.0022522134,0.8734240945723079,32.49450486024485
0.0019762649,0.9169247659010162,33.062148940624034
0.0024316686,0.8632662927848799,32.161555393935494
0.0025164625,0.8603142620571148,32.012694509065675
0.002611488,0.9118077388540948,31.851718991021272
0.0021105476,0.9136231221050868,32.77664741880972
0.0017119102,0.9232977403248644,33.668468728553385
0.0030180386,0.9008515668631122,31.22335057071418
0.002223783,0.9103790764041274,32.549675106809644
0.0017838086,0.9321042056668648,33.50711838168768
0.0020728956,0.9050059077784424,32.854825114018894
0.002735542,0.853704581402515,31.650166699913154
0.0017039996,0.927040775150275,33.70590605137904
0.0011351438,0.9465717560957819,29.522309040702854
0.0021212115,0.8923200637017006,32.75476031487432
0.0021896733,0.8944028133509138,32.61680674161655
0.002030629,0.9285942578667967,32.94429323317128
0.0017895162,0.9224897301059988,33.49324350266722
0.0016227205,0.9364171776486506,33.91816270810757
0.0027465636,0.8430854138582333,31.632702990244564
0.0018940624,0.9217681282415531,31.99426162874312
0.0019072489,0.8885384490057674,33.216526643062586
0.0015024767,0.9551494360848191,34.252522441971095
0.0020587447,0.9175179872536751,32.88457533969172
0.0017389426,0.901415789997131,33.61774672678501
0.0016589327,0.9399675211169848,33.53225883412177
0.0020411364,0.9083353950973613,32.96943575648283
0.0014380678,0.9348452426612105,34.44280708878812
0.0024577223,0.8666103429751556,32.115271282576195
0.0024103427,0.8619547931156388,32.19981278423759
0.0019049271,0.894487132102347,33.22181566411009
0.0016589789,0.9558247034175382,33.82219203371277
0.00281338,0.8848081154992059,31.528316269828984
0.0026633774,0.9090527703057264,31.870153942221297
0.0018330462,0.9158825873078419,33.30629089769257
0.002320023,0.8495575948374805,32.3656776439786
0.0022519694,0.9320391807428016,32.494974949429576
0.0022460965,0.9342022294993333,32.50631507443197
0.0021061944,0.898930774074547,32.785614318236384
0.0021478022,0.8906395981681907,32.70065657020438
0.0019596338,0.9637184024391251,33.09885110194935
0.002312663,0.8696095398257775,32.37947590053283
0.001993506,0.9237344656790434,30.641599673038375
0.0016293378,0.916432220667554,33.90048776893748
0.0032246786,0.8499231510325663,30.93573675388482
0.002100146,0.8658786220792004,32.79810585110973
0.0018333796,0.9598888117249338,33.38807606144706
0.0017795664,0.9188578021374753,33.51745827287412
0.0025326062,0.8808606443344017,31.984924042250096
0.0027122656,0.8702409391668663,31.68727889497669
0.0022561436,0.9157625327939941,32.486931661352635
0.0016943286,0.8904135180176372,33.73062404481012
0.0019632445,0.9134561320614002,33.09085544405413
0.0015083654,0.964076195974226,34.23553503411963
0.0017230622,0.9328558405035782,33.657590409225854
0.002082085,0.9152925329737082,32.83561565464669
0.002169637,0.8292788331075099,32.65672911740109
0.0025994997,0.8675474035238264,26.171871593798297
0.0019059717,0.9063685893018184,33.21943622590195
0.001890648,0.9003366962703891,33.254494110519474
0.0023519404,0.9283652738270005,32.30633665019781
0.0015948912,0.905770721580188,33.99329000080971
0.0023518146,0.8946870332092792,32.30656858847397
0.0016772179,0.9202606454336856,33.77470474254587
0.0023303584,0.9070633735929629,32.34637292424297
