mse_2d,ssim_2d,psnr_2d
0.0021127407,0.770414233153167,26.751539188743568
0.0040175184,0.7225873992783183,23.960420894805917
0.0019517276,0.7533886499982708,27.095808071280658
0.0014254485,0.7542830914824238,28.46048525804163
0.0014950447,0.6973730964431649,28.25345756691409
0.0029841636,0.6425754792523118,25.251774523137417
0.001132568,0.7497983057031434,29.45935643662181
0.0029222893,0.6506580307245559,25.342768878982053
0.0017106062,0.622350438907355,27.668498880043852
0.0017389328,0.7007105224918772,27.597171647491354
0.002984653,0.6787234946812984,25.2510621412892
0.001754181,0.6167917206665195,27.55925595197111
0.0010323713,0.7473861055488001,29.86164095136162
0.0017225578,0.7227099289980771,27.638261998166573
0.0013947906,0.7474494078911785,28.554911057846997
0.0013940423,0.651635458527965,28.557240794995955
0.0019452488,0.7104011397860689,27.110248299849268
0.00234752,0.7502008625456101,26.293906331976913
0.0017917347,0.7418661369049525,27.467263433187988
0.0019808465,0.6045915677165508,27.031492829827158
0.004223391,0.6869280293727281,23.743386723763923
0.0014095329,0.7179903689184913,28.50924820972742
0.0034914447,0.6522317780246131,24.569948471929703
0.0021048214,0.7155777046551517,26.767847348786276
0.002438912,0.5717721216155053,26.128039401358432
0.003545061,0.7272801434789106,24.503763228124637
0.0013264924,0.6969739100738824,28.772951675337342
0.0015543302,0.711573298939074,28.08456715519563
0.0019862703,0.6636219011475377,27.019616347561136
0.0015623462,0.7496903019765006,28.06222652909522
0.0013717809,0.7363675888334097,28.627151547361887
0.002773717,0.6981829958790927,25.56937878742563
0.0060150274,0.5865791480327691,22.207623995170803
0.0032271594,0.6813139821692163,24.91179649870934
0.0017013988,0.7398827369419326,27.691939142078567
0.0015146536,0.723755344073575,28.196866698407803
0.001603014,0.6876120804012266,27.950626942466467
0.0028961087,0.6848001601843671,25.381850478515506
0.0014783824,0.7272201104071949,28.302131470868854
0.0017200834,0.7761405504480775,27.644505693725783
0.001872838,0.5673010035160674,27.274996956636247
0.0029843869,0.7525953471091072,25.251449395375296
0.0013792937,0.7782027139042569,28.603431716869295
0.0029388035,0.7150139915603918,25.318295249091932
0.0015375139,0.7104954998633574,28.131810082821566
0.0018459437,0.7750844162871068,27.33781495368202
0.0010090213,0.801343588066207,29.960997510412913
0.0016233088,0.7403354787917727,27.89598891141037
0.0013314347,0.7320523874274788,28.756800901982032
0.0026914768,0.7109710334950033,25.70009257306317
0.0035266213,0.6800554721993253,24.52641241496744
0.0015614826,0.6866691359642568,28.064628746955478
0.0027277756,0.726413611367505,25.641913341540658
0.0013425035,0.7641893806182902,28.720846327421846
0.001542681,0.7441584243802587,28.117239388972614
0.0013282053,0.770992813505039,28.76734788091505
0.002948289,0.691342320105443,25.304300259178458
0.0007929185,0.7209695469852946,31.007714241961562
0.0013459492,0.6353082116478928,28.709713290166025
0.0027783404,0.6914192151971368,25.5621452124378
0.0020881312,0.6919454243723512,26.802422718954276
0.0025728557,0.7097716990494464,25.895846407267218
0.0033586577,0.697716210158713,24.738341873056385
0.0013544952,0.7298131067172128,28.682224462685788
0.0008487131,0.7275954075582156,30.712390548327246
0.0016632024,0.7182613106260117,27.79054811436473
0.002016722,0.6933664969673562,26.95353878938429
0.00045690956,0.8416070253358944,33.4016982934167
0.0027879458,0.6486960584716017,25.547156201340773
0.0016429237,0.7386733016514229,27.843825578925834
0.0036283878,0.7304881778084553,24.402863865361365
0.0033111668,0.7378197833807008,24.800188628570726
0.0024667433,0.7232769416090119,26.078760801183673
0.0014885467,0.7329436136123006,28.27237503256363
0.0017901676,0.7080768747229208,27.47106349333762
0.0019069317,0.7393444904258025,27.19664944947489
0.0013354998,0.7594744839880159,28.743561782343555
0.0028676214,0.6251366180067387,25.424781839257772
0.0020888106,0.6569871790450891,26.80101038052264
0.0016393076,0.6792887492966692,27.85339510369502
0.0025799403,0.685379946892842,25.883903656922293
0.003394415,0.6970263668169698,24.692351826297223
0.0047825323,0.7086881738701467,23.20341992071436
0.0018974114,0.6564530479853969,27.2183853793553
0.0024227034,0.7196768533005393,26.156998551839347
0.0025852935,0.7588910954479945,25.874901552578716
0.0029166772,0.6523412979544582,25.35111658604645
0.004040267,0.6688716424382072,23.935899634734085
0.002382418,0.6636095437687509,26.22982095792211
0.0035314478,0.5914623047076811,24.520473138395698
0.0026628475,0.6853045116960773,25.74653614198733
0.0010489371,0.7434540336294989,29.792504707167872
0.0013401603,0.7940182997710196,28.728431951578855
0.0011929879,0.764918538344356,29.233639076365964
0.0010084423,0.7511851752742267,29.963488776004198
0.0014905417,0.6416248730634624,28.266557937762364
0.0020235963,0.7284401488841628,26.938761007788766
0.0018476769,0.7135272646514169,27.333739466829442
0.004221769,0.7270615920188174,23.745055851001307
0.0026024824,0.707439135076549,25.846122568437323
0.0013007306,0.7637685277762413,28.858126865503248
0.020897122,0.42244990431163815,16.79913506210986
0.0018265211,0.7314857981670239,27.38375322850454
0.0036488476,0.7083752267962738,24.378442007407887
0.0017302645,0.7797054715227763,27.618874443332313
0.0013317396,0.7461601998982376,28.755806880798477
0.0025666363,0.7302428739844175,25.90635611040585
0.0031163404,0.7130212453959714,25.0635503993988
0.0033922773,0.6995261906771321,24.695087455429466
0.0027445976,0.6920464394347533,25.615213518374865
0.0008311074,0.7965968304083603,30.80342839259866
0.0007089797,0.7763503156857793,31.493662206317286
0.0012212172,0.7544145155569114,29.13207082018126
0.0031926206,0.7130382778829997,24.95852791960124
0.0020586713,0.7195526827481395,26.86413072567841
0.003895374,0.7019486343053685,24.094508139835145
0.0022685176,0.6606682597057225,26.442578766997354
0.002653879,0.6656040026865557,25.76118967093491
0.0015522474,0.7876688479572862,28.09039046262929
0.0033429526,0.7075595823566561,24.758698598544616
0.0013934815,0.7465025443676417,28.55898861557704
0.002364296,0.6994795639678468,26.262981918781012
0.0016337683,0.7717972982331087,27.868096262824313
0.0012606004,0.6475657183087397,28.99422493255171
0.0017118651,0.7189281910039793,27.66530558699168
0.0008473282,0.7693194559151851,30.719483303647408
0.0009891744,0.7166971533632864,30.047272336513128
0.004657918,0.7226453206363534,23.31808233511494
0.0022855247,0.6814449046014728,26.410140542373995
0.002268159,0.6996270592725514,26.44326422743851
0.0018038993,0.6741998386789204,27.437877681949132
0.0025123924,0.6764956487919562,25.999125208238624
0.0025181882,0.6507466083234871,25.98911872832417
0.0034738602,0.7054570694929395,24.591876993414427
0.0029725528,0.7078501918712458,25.268703946419844
0.0019403737,0.6920093770317672,27.12114732795146
0.0021838716,0.6823062385739767,26.60772917401269
0.0013572314,0.7678341721238633,28.673460509250773
0.005218808,0.6842016496223033,22.82428781604153
0.0025139514,0.7688951891924405,25.996430996655697
0.0021731558,0.6985572914283716,26.629092345949267
0.0017038028,0.7975697496214491,27.68580727390251
0.001425291,0.7576560897501818,28.46096570161368
0.003708926,0.6961676368810287,24.30751859596121
0.0022877322,0.6663044725681943,26.405949086383337
0.002568886,0.7491972477034595,25.902551908501284
0.0014065978,0.6750097622549487,28.518300015130173
0.0020285042,0.6477195791401091,26.928240950262804
0.0017542472,0.6743814079480664,27.559092352651316
0.002890856,0.6323671014553188,25.389736379905045
0.0040057064,0.6881601701858626,23.973208563156867
0.0017854645,0.7724725716073783,27.482488524316114
0.0023176423,0.6709901940402238,26.3495363133391
0.0023653656,0.7472403928448305,26.261016656066026
0.0033183668,0.7402997048403369,24.790755781714278
0.0012108436,0.6849460661961736,29.169118818043355
0.0033271958,0.7406565018132722,24.779216852475173
0.001971665,0.7177248146841163,27.051669388975867
0.0042641824,0.7090645750794141,23.701641975809526
0.0028620444,0.6674905825770567,25.43323723195039
0.0010110753,0.7321416283337846,29.95216521802153
0.0031485397,0.7301084902954923,25.018908493869834
0.0031059217,0.7569235106547051,25.078094171840696
0.00085768074,0.7453464524678416,30.666744267227397
0.0027591295,0.6775442012058731,25.59227855044179
0.002593127,0.6605399181457808,25.861761835058594
0.0029452846,0.6530796608859863,25.30872779520021
0.0016644989,0.7244274311917464,27.78716430058571
0.0014412712,0.7550285451708659,28.41254237383227
0.0029367767,0.7466256448197127,25.321289737907392
0.0027583807,0.6910730450954324,25.593458950597263
0.00097031,0.7734933420130071,30.130894368579725
0.0021375183,0.7342572123623131,26.70090209295128
0.0038426267,0.6860645993194942,24.153718668335596
0.001100625,0.7475484653878031,29.58360701368877
0.00156251,0.709667542776924,28.061773006930224
0.0034377372,0.6835529561591459,24.637272698340922
0.001067971,0.724201427446506,29.714405705302404
0.0029950778,0.6820696054346532,25.235919885259708
0.0013893587,0.71215577938539,28.571857048149152
0.0012185684,0.7537696622632035,29.14150159616024
0.0013278715,0.7306292850448514,28.768439233339496
0.0016250303,0.7298698686216397,27.89138535080403
0.0008354313,0.7994853310243039,30.780893104016474
0.0033179128,0.711646963918954,24.791350123546945
0.0036187891,0.6716182714333043,24.414367589683554
0.0021289608,0.7541109250296966,26.718324385070556
0.0012211062,0.7951035627076091,29.132466357777215
0.0006553167,0.8339693840574588,31.8354874534448
0.0014907796,0.6415527251748036,28.265866264688807
0.0013112315,0.7356267643979569,28.823205658798468
0.0013239124,0.7288914769889402,28.78140706802996
0.0011710054,0.6936352748549744,29.314411581039703
0.0021197617,0.6289308150918064,26.737130023336945
0.0021623762,0.6914591522394159,26.650687456162007
0.000902619,0.7452791986873382,30.44495536152406
0.0028904956,0.6617124213029526,25.390276878923604
0.0011700892,0.6703104686090292,29.317809890960984
0.0015613869,0.7496490401554562,28.06489589014856
0.02661107,0.3176778671696163,15.74937724700277
0.0026954692,0.6221943775848419,25.69365628589965
0.0012316805,0.6811708221551128,29.09501868056423
0.0020218135,0.7570747162275943,26.94259006022292
0.0013707582,0.68566174872547,28.63039247059577
0.0043183486,0.6993079875982097,23.64682377841391
0.0017640974,0.7371945706167301,27.534774038571125
0.0012212027,0.7393174275840774,29.132122592117902
0.0014366652,0.721329586209526,28.42644417425979
0.0049415296,0.6738615308803068,23.061386718849086
0.0017078222,0.728072732597718,27.67557299746682
0.0008473783,0.7862152661756153,30.719226514841658
0.0014544962,0.6890080138184836,28.372874715976014
0.001504792,0.772129211226377,28.22523564881098
0.0021705504,0.7303747118398632,26.634300602775603
0.0038434484,0.6961739047371127,24.15278884435348
0.0009818352,0.7119293468011151,30.079613229895596
0.0013200134,0.7934642525266496,28.794217516033033
0.00062903034,0.8033739418443955,32.01328470914341
0.0036939827,0.6691750316664423,24.325050644586167
0.0025505289,0.7556436456461447,25.933697905586023
0.0023841055,0.6741407807231274,26.226745704885488
0.0010176302,0.7821293891838453,29.924100686605815
0.0016545359,0.690579636323495,27.81323871875685
0.0021158871,0.7351367472629211,26.74507598017299
0.0014354129,0.6731000093586803,28.430231809144626
0.0028073331,0.6169033551170076,25.517060139131164
0.0013741661,0.8610027486782242,28.619607340754193
0.0041580177,0.6205636965596798,23.811137550933086
0.0042822417,0.6366861491842148,23.68328778883067
0.0026587567,0.7636844366373502,25.753214721814345
0.0011899412,0.8015552574689652,29.24474519221473
0.0030950683,0.7058342965215091,25.093298554194163
0.002620456,0.6963850059983779,25.816231523096825
0.002115225,0.667692893322462,26.74643447579052
0.0036267012,0.657201529777936,24.404882970890462
0.0011436366,0.7548230831089257,29.417118819830566
0.0015805281,0.7910553447520458,28.011978758266494
0.00041875523,0.8055323534173747,33.78039758469919
0.0029396403,0.5937237873201394,25.317058935244884
0.0033397486,0.7211220722400501,24.76286313312822
0.0034369037,0.6984677401112345,24.638326774970984
0.0016999026,0.710201696922657,27.69575991100286
0.0010243914,0.7396455587158113,29.895340340361614
0.0013007475,0.7875767805763031,28.858070951811673
0.0028043909,0.711689546080195,25.52161399867833
0.002309813,0.6649400101685944,26.364231259835996
0.00096901384,0.7366414539008214,30.136701108993663
0.0018620779,0.7430858003736093,27.300021439932255
0.0036890267,0.6934426526967602,24.330882235529693
0.0028448561,0.5935594080329113,25.459396556097623
0.0015169781,0.7354893688824783,28.19020675647798
0.004000381,0.6766411176107616,23.97898631128628
0.0013539087,0.7166647700301286,28.684106890302147
0.0019177363,0.7350195485110459,27.17211162238333
0.0028765087,0.6862114931357421,25.41134391538258
0.0010970199,0.7219428809968865,29.597854650653066
0.0011404025,0.771770182693223,29.4294177610996
0.0018007386,0.7079049827921594,27.445492298390658
0.0017120916,0.7253207623425553,27.664729883056204
0.0012798642,0.7303531286634986,28.928360674753836
0.0051104757,0.5626152855246445,22.915385715759452
0.0017419135,0.7285564898558738,27.58973512651188
0.0030192707,0.609209706402451,25.200980040657736
0.002987936,0.7062902053196524,25.246286697853204
0.0017558484,0.7407939410281434,27.555130764059356
0.0011946852,0.746850409349236,29.22746579064059
0.002555981,0.7496228450461979,25.924424516294437
0.00082901196,0.7524476899117675,30.81439161790229
0.0013671257,0.7520098534611277,28.64191483281515
0.0010078342,0.8070874872141149,29.96610843599836
0.0016981228,0.7484475262689713,27.70030962879509
0.003009119,0.6820860783718118,25.21560664819826
0.001262004,0.7660586326216089,28.98939357542414
0.0028315627,0.6926165778349103,25.47973878544359
0.0021334921,0.6914839223565128,26.70909034245082
0.0012282425,0.7391557727542878,29.107158164268398
0.0010282433,0.7063015873079609,29.87904046382877
0.0015427597,0.6740654214724979,28.11701780508378
0.0024022826,0.6736752233413386,26.193758697733706
0.0017612077,0.7538914713909574,27.541893715298343
0.003449358,0.6737847532580066,24.622617098515878
0.0014223745,0.7028235667590407,28.469860120329034
0.0015629617,0.6469883005496112,28.06051598430852
0.0032731723,0.7264598380032748,24.850312146751506
0.0020529921,0.7363512091876269,26.876127318837444
0.0014218214,0.7723268928624978,28.47154995634108
0.0013326755,0.6726865129625152,28.75275647829144
0.0017495509,0.7319933304778878,27.57073482576371
0.0040852083,0.7105930036089093,23.88785734840637
0.003481751,0.6807377340108968,24.582023758432435
0.0026345404,0.7194406535166028,25.792950718626972
0.001734841,0.776596131067126,27.607403853049576
0.0035859568,0.703513771258575,24.453950341563715
0.001864545,0.7182550599689538,27.294270613209893
0.0018123585,0.711124486311164,27.417558232255285
0.0033912808,0.5830987178304979,24.696363115948362
0.0018205029,0.7078331396722725,27.39808577144493
0.002960115,0.7984385160923296,25.2869131719761
0.0018143185,0.6976844907186921,27.41286562391792
0.0012763285,0.746105564813251,28.94037590581006
0.0028553812,0.7121349956116455,25.443359681002928
0.0018725892,0.7278555502349411,27.27557473144919
0.0020582648,0.7016277894563979,26.864988068949227
0.0021847822,0.6713807568210394,26.60591922710763
0.0018581925,0.6736499013670688,27.309093954109663
0.002163983,0.6677442734855571,26.647461029070385
0.0011528366,0.7698371048096261,29.38232186577373
0.0023160635,0.693707115700454,26.352495597237645
0.0021952777,0.7843214047716064,26.585104837699475
0.00246402,0.6835662626358513,26.08355695339433
0.0025986123,0.7348782850324161,25.8525857770079
0.002401395,0.6822335057417916,26.195363627769655
0.0018084872,0.7159530050478552,27.42684611768913
0.0019302582,0.6327097048409991,27.14384621585344
0.0029346098,0.6888107099584339,25.32449545622436
0.0023105997,0.7282964782767639,26.362752653325455
0.0024130342,0.6352073147573943,26.174364930267046
0.0030523315,0.656343173722417,25.153683270217687
0.0025469454,0.7486191914518283,25.939802852355022
0.0016172522,0.7387685861121224,27.91222251986431
0.0016322496,0.7066104412697346,27.872134473882507
0.0015912218,0.7081478315542635,27.982692409145994
0.0016444993,0.6195488155597221,27.839663115219697
0.0010596137,0.7132892972134339,29.748525482427944
0.0008252845,0.8131724625939819,30.833963480831006
0.00192486,0.6782496357665827,27.15600847920973
0.0015066365,0.6952649132182179,28.219915564601493
0.0030550591,0.7010350166976834,25.149804516724355
0.0017634304,0.7432864733314859,27.536416244401458
0.0022065763,0.7380788540101966,26.56280977090331
0.0024881514,0.7412200695696605,26.041232359749525
0.0013274318,0.6831313007929075,28.769878493178183
0.0023333395,0.7648207961638436,26.320220971934077
0.0028465951,0.6587166663728957,25.456743762064008
0.0037145978,0.7426090708306603,24.30088143368351
0.0017045639,0.7794582283279822,27.68386686171711
0.0025971385,0.6476284768024819,25.855048050314664
0.0009276569,0.7623725547922092,30.326126341662405
0.0012612824,0.7310000800212398,28.99187655750556
0.0031581689,0.7241821179583203,25.005646594579233
0.0020798559,0.7223785614258132,26.8196669156115
0.001675923,0.7254278421869934,27.75745963421713
0.0020409452,0.7150503826183848,26.901686088519615
0.0016354,0.617353136653194,27.863759845411053
0.0017545332,0.777244768962864,27.558384112558034
0.0021020845,0.7197252668355304,26.77349877339028
0.0012416961,0.7573348713945501,29.059846897686093
0.0022417542,0.6775427443354721,26.494120836242168
0.002849628,0.7196420418109039,25.45211949268301
0.0018416732,0.6994365455440014,27.347875276410587
0.0013974529,0.7406646562372865,28.546627547984034
0.0022569164,0.7594898010906684,26.464844841508995
0.0028593382,0.6795735896572358,25.43734585284242
0.0025341082,0.6982042804195059,25.961747940859475
0.0026037616,0.6018355098419836,25.843987493770143
0.0033905935,0.721961893495758,24.6972432388713
0.0008335879,0.7345669565096307,30.790485408437785
0.0012530753,0.6979967025627135,29.020228940889012
0.0015532718,0.6902840608690659,28.08752643909417
0.0006555638,0.7667648017032714,31.833851460246866
0.0027285533,0.7279165231070511,25.640674956816145
0.0016409963,0.7100267126411342,27.848924079246487
0.0007495834,0.8034996126774819,31.251800285338525
0.002078811,0.698766615700142,26.821849620460387
0.0008652462,0.7619126979640499,30.628602846063387
0.0027516654,0.6991981605857535,25.60404320532466
0.0014858843,0.6976339090707705,28.28014910657002
0.0031301891,0.7580673513941024,25.044293309844882
0.0025067325,0.7233077237451461,26.008920458651577
0.0021814087,0.7131926142906483,26.612628870096632
0.002831863,0.747538353382788,25.47927697976873
0.0015234062,0.6964702846459364,28.171842215111795
0.0028375292,0.5307741125304642,25.470595861432347
0.00088173756,0.7663429559114823,30.546606452807396
0.0029636717,0.7288492916287193,25.281698702517367
0.0020111485,0.7383726333176913,26.965558162195446
0.0020783416,0.7265493752490307,26.82283121637915
0.003234079,0.67699754084743,24.902494117133234
0.0028411134,0.7353016426859611,25.46511424878053
0.0020597673,0.6483510704218182,26.86181755554918
0.031270552,0.29424944236237066,15.048644084532844
0.0020699645,0.7841209007773972,26.84037154851397
0.002022267,0.7065565002189347,26.941614676936556
0.0021125611,0.6893814492188701,26.751907804932472
0.0013650864,0.6959514610691327,28.648398750160382
0.003311807,0.7439618830025155,24.7993499231971
0.0013457257,0.7581447382875691,28.710433955524103
0.00097382464,0.7636233023933526,30.115192975634482
0.0040640426,0.7410860703149763,23.91041748751815
0.0013532968,0.7185223490608559,28.68607008213967
0.0008952597,0.7969306874241443,30.480510256733357
0.003405256,0.7055704842300928,24.67850179780635
0.0012627703,0.6949032018101325,28.98675734841025
0.002752091,0.7306840302243938,25.603372241025763
0.0024439602,0.7211701252353292,26.119058005789515
0.0014780649,0.7548024839441269,28.303065436605902
0.0010676577,0.77713752454589,29.715679294943833
0.000980306,0.7439801004947623,30.0863829283311
0.0028099583,0.728489877736504,25.513001219298314
0.00063528167,0.8002518012027878,31.97033678138142
0.001433706,0.7283682672727702,28.43539864842165
0.0010592443,0.7875521167100881,29.750039293855398
0.0013008338,0.7672783888063869,28.857781028966468
0.0010212135,0.7980591426621174,29.908834177928377
0.0022745312,0.7411131031125257,26.43108125530756
0.0020096449,0.7344091272610691,26.968807368939192
0.0016626607,0.7212807870855412,27.791964594551295
0.0018288322,0.6671608161708861,27.378261261465397
0.0012553969,0.8308202338435223,29.012189794567007
0.002004612,0.6481207419754301,26.979696042654055
0.00079920486,0.8187809467485593,30.973418440251432
